epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
27,1813.69,0.68416,0.56421,1.50449,0.72458,0.67268,0.73397,0.53546,0.79687,0.67166,1.78101,0.009142,0.009142,0.009142
28,1878.31,0.6809,0.56447,1.49664,0.68897,0.72286,0.74528,0.54977,0.72726,0.6319,1.73829,0.009109,0.009109,0.009109
29,1946.63,0.66782,0.54657,1.48732,0.72805,0.72059,0.78051,0.55825,0.92582,0.9551,1.89236,0.009076,0.009076,0.009076
30,2013.11,0.66938,0.54466,1.46948,0.61381,0.70097,0.68995,0.50885,0.95141,0.98117,1.85077,0.009043,0.009043,0.009043
31,2080.59,0.66121,0.53914,1.46631,0.72009,0.71804,0.77024,0.58225,0.65701,0.61048,1.62452,0.00901,0.00901,0.00901
32,2145.15,0.66093,0.54449,1.46597,0.71962,0.75093,0.79131,0.60634,0.8153,0.65178,1.74335,0.008977,0.008977,0.008977
33,2211.85,0.65822,0.53339,1.46719,0.7032,0.74874,0.7546,0.55185,0.77517,0.68535,1.71766,0.008944,0.008944,0.008944
34,2278.62,0.66531,0.54648,1.45331,0.80284,0.78898,0.86704,0.68917,0.66202,0.55211,1.60901,0.008911,0.008911,0.008911
35,2345.65,0.65862,0.54185,1.46671,0.71994,0.75926,0.79757,0.59203,0.73128,0.58499,1.67028,0.008878,0.008878,0.008878
36,2412.66,0.65893,0.5353,1.47232,0.76274,0.74661,0.80475,0.60689,0.68587,0.55181,1.67514,0.008845,0.008845,0.008845
37,2479.5,0.65355,0.53925,1.45217,0.6587,0.67744,0.68149,0.46979,0.92594,0.84081,1.80976,0.008812,0.008812,0.008812
38,2546.96,0.6623,0.54516,1.43549,0.75716,0.73396,0.79418,0.59613,1.07922,0.89374,1.92664,0.008779,0.008779,0.008779
39,2613.84,0.65543,0.53919,1.4411,0.6752,0.7391,0.75425,0.53978,0.80445,0.66092,1.71445,0.008746,0.008746,0.008746
40,2680.91,0.65764,0.54124,1.46132,0.70586,0.75983,0.76524,0.58426,0.8534,0.6364,1.77011,0.008713,0.008713,0.008713
41,2747.95,0.66106,0.54432,1.45408,0.73183,0.75831,0.78202,0.60143,0.65946,0.56033,1.61605,0.00868,0.00868,0.00868
42,2814.87,0.65825,0.54278,1.43221,0.72413,0.74755,0.77978,0.55307,0.79197,0.66971,1.70419,0.008647,0.008647,0.008647
43,2882.25,0.64436,0.5307,1.4297,0.6756,0.67357,0.71718,0.49509,0.9273,0.79566,1.80913,0.008614,0.008614,0.008614
44,2949.14,0.64539,0.53264,1.43692,0.72391,0.74276,0.76047,0.56432,0.75091,0.66925,1.68119,0.008581,0.008581,0.008581
45,3014,0.64798,0.52941,1.43471,0.77286,0.74951,0.7987,0.61687,0.67128,0.53664,1.63437,0.008548,0.008548,0.008548
46,3082.1,0.64048,0.52171,1.42768,0.75503,0.77783,0.85233,0.67843,0.70859,0.62714,1.65524,0.008515,0.008515,0.008515
47,3145.77,0.63676,0.51603,1.43216,0.76168,0.76534,0.80402,0.59767,0.77055,0.57244,1.68347,0.008482,0.008482,0.008482
48,3214.08,0.63803,0.51769,1.42111,0.73245,0.76426,0.79668,0.58183,0.71857,0.646,1.65972,0.008449,0.008449,0.008449
49,3280.72,0.63309,0.51681,1.43521,0.70578,0.74235,0.76216,0.55147,0.84902,0.64243,1.74319,0.008416,0.008416,0.008416
50,3348.05,0.63506,0.51762,1.42629,0.80013,0.77887,0.84545,0.64944,0.62338,0.50952,1.59157,0.008383,0.008383,0.008383
51,3414.69,0.63957,0.51814,1.41742,0.74941,0.75036,0.78924,0.57753,0.79482,0.61715,1.68088,0.00835,0.00835,0.00835
52,3481.75,0.63236,0.51732,1.42193,0.76858,0.80089,0.85597,0.65099,0.67181,0.54175,1.61575,0.008317,0.008317,0.008317
53,3548.47,0.63007,0.50943,1.41973,0.74811,0.77354,0.82996,0.61104,0.78452,0.57954,1.69399,0.008284,0.008284,0.008284
54,3615.85,0.6352,0.51332,1.40101,0.71187,0.74689,0.77088,0.5487,0.85829,0.65038,1.7291,0.008251,0.008251,0.008251
55,3682.61,0.6326,0.51242,1.41247,0.68492,0.7758,0.79557,0.57696,0.96145,0.73722,1.81076,0.008218,0.008218,0.008218
56,3749.78,0.63114,0.51723,1.41692,0.72054,0.78521,0.81787,0.6046,0.77494,0.57617,1.68491,0.008185,0.008185,0.008185
57,3817.11,0.62653,0.51108,1.40976,0.78929,0.80453,0.86437,0.65642,0.67916,0.50449,1.62138,0.008152,0.008152,0.008152
58,3883.82,0.62375,0.50111,1.42226,0.81146,0.82396,0.87986,0.68541,0.64425,0.47614,1.61584,0.008119,0.008119,0.008119
59,3951.09,0.62256,0.50228,1.41389,0.79848,0.80358,0.86139,0.65211,0.69629,0.52679,1.65982,0.008086,0.008086,0.008086
60,4017.99,0.61363,0.49429,1.40735,0.76643,0.78793,0.83593,0.61997,0.75798,0.55646,1.69412,0.008053,0.008053,0.008053
61,4084.85,0.61132,0.48784,1.39978,0.73146,0.78544,0.8219,0.62409,0.84461,0.63415,1.74553,0.00802,0.00802,0.00802
62,4152.06,0.60885,0.49222,1.38886,0.77257,0.83113,0.87271,0.67332,0.65771,0.51011,1.59119,0.007987,0.007987,0.007987
63,4219.13,0.61231,0.4905,1.40263,0.76264,0.82511,0.85025,0.65265,0.68635,0.50552,1.63895,0.007954,0.007954,0.007954
64,4285.96,0.6074,0.48928,1.39415,0.78458,0.77538,0.82957,0.62993,0.71666,0.56514,1.6267,0.007921,0.007921,0.007921
65,4353.46,0.6086,0.49163,1.40039,0.84909,0.81924,0.88316,0.69869,0.6094,0.46273,1.57996,0.007888,0.007888,0.007888
66,4418.9,0.61827,0.50333,1.38885,0.7655,0.77726,0.82652,0.62938,0.72681,0.56442,1.64003,0.007855,0.007855,0.007855
67,4486.36,0.60596,0.48585,1.40859,0.75892,0.80672,0.8315,0.63384,0.72186,0.50804,1.64935,0.007822,0.007822,0.007822
68,4550.55,0.6029,0.48505,1.40159,0.78419,0.82386,0.86711,0.65231,0.74175,0.5224,1.66795,0.007789,0.007789,0.007789
69,4618.89,0.59688,0.48111,1.39373,0.75737,0.78866,0.81306,0.59843,0.79147,0.60517,1.68306,0.007756,0.007756,0.007756
70,4685.58,0.61987,0.50318,1.37662,0.77544,0.77481,0.83061,0.61768,0.7828,0.59289,1.68962,0.007723,0.007723,0.007723
71,4752.95,0.59905,0.4852,1.40088,0.84412,0.81545,0.88163,0.69046,0.63416,0.47599,1.58034,0.00769,0.00769,0.00769
72,4819.71,0.61015,0.4913,1.3883,0.79657,0.78114,0.84715,0.63646,0.73454,0.55176,1.63881,0.007657,0.007657,0.007657
73,4886.94,0.59977,0.48517,1.39116,0.83443,0.81674,0.8907,0.7079,0.59896,0.47478,1.53861,0.007624,0.007624,0.007624
74,4953.56,0.60789,0.49215,1.3906,0.80226,0.86351,0.87373,0.69641,0.61689,0.46654,1.55581,0.007591,0.007591,0.007591
75,5020.85,0.60797,0.49628,1.39816,0.80898,0.77932,0.84254,0.64625,0.69923,0.54594,1.60644,0.007558,0.007558,0.007558
76,5088.04,0.61041,0.49724,1.39521,0.77332,0.82719,0.85149,0.65392,0.69912,0.51908,1.60838,0.007525,0.007525,0.007525
77,5155.06,0.6023,0.48249,1.37947,0.747,0.78794,0.81945,0.61383,0.77543,0.57481,1.6657,0.007492,0.007492,0.007492
78,5222.58,0.60352,0.48758,1.39747,0.79858,0.79233,0.83448,0.64304,0.71071,0.52821,1.62061,0.007459,0.007459,0.007459
79,5289.22,0.59726,0.48025,1.37716,0.79915,0.80219,0.85821,0.66102,0.70433,0.51865,1.62884,0.007426,0.007426,0.007426
80,5356.6,0.59144,0.47578,1.38377,0.80191,0.79213,0.85047,0.66136,0.67169,0.52046,1.58884,0.007393,0.007393,0.007393
81,5423.39,0.59773,0.47802,1.39063,0.81279,0.84479,0.88669,0.69824,0.60757,0.45966,1.5595,0.00736,0.00736,0.00736
82,5490.74,0.5914,0.48007,1.36706,0.84806,0.84326,0.89818,0.71768,0.60183,0.4438,1.54034,0.007327,0.007327,0.007327
83,5557.77,0.59047,0.47075,1.36858,0.82489,0.82678,0.87257,0.68139,0.67881,0.49424,1.58677,0.007294,0.007294,0.007294
84,5624.99,0.59025,0.47329,1.38445,0.79617,0.8291,0.87213,0.67148,0.71744,0.50709,1.63736,0.007261,0.007261,0.007261
85,5691.73,0.58362,0.46651,1.38454,0.79241,0.83113,0.86961,0.66405,0.73191,0.5052,1.64416,0.007228,0.007228,0.007228
86,5758.97,0.5873,0.4679,1.37473,0.83199,0.81274,0.87513,0.68024,0.66485,0.47151,1.57897,0.007195,0.007195,0.007195
87,5826.22,0.58777,0.46904,1.37616,0.82382,0.82002,0.87733,0.67911,0.66475,0.47412,1.60238,0.007162,0.007162,0.007162
88,5892.93,0.58123,0.46317,1.37202,0.86392,0.79953,0.88616,0.7061,0.6288,0.45928,1.56601,0.007129,0.007129,0.007129
89,5960.5,0.5873,0.46681,1.37371,0.85062,0.79372,0.87755,0.68407,0.67569,0.48792,1.59363,0.007096,0.007096,0.007096
90,6027.41,0.57727,0.46093,1.37194,0.81637,0.82115,0.87659,0.68544,0.65822,0.46944,1.59798,0.007063,0.007063,0.007063
91,6094.68,0.57245,0.44925,1.37583,0.82905,0.8322,0.88522,0.69407,0.67922,0.4791,1.61117,0.00703,0.00703,0.00703
92,6161.77,0.58518,0.46535,1.36494,0.81114,0.81874,0.86514,0.66926,0.71476,0.4986,1.61297,0.006997,0.006997,0.006997
93,6228.61,0.58798,0.46849,1.36939,0.81885,0.8255,0.87594,0.68459,0.6598,0.47517,1.57657,0.006964,0.006964,0.006964
94,6295.7,0.579,0.46033,1.37042,0.84313,0.83503,0.88063,0.70217,0.62754,0.44555,1.56311,0.006931,0.006931,0.006931
95,6362.52,0.57085,0.44975,1.37348,0.8197,0.81846,0.86508,0.66909,0.69223,0.48139,1.63007,0.006898,0.006898,0.006898
96,6429.93,0.56931,0.45021,1.36846,0.81599,0.85484,0.88338,0.70947,0.63286,0.43846,1.58328,0.006865,0.006865,0.006865
97,6496.94,0.57095,0.45141,1.36736,0.82739,0.8472,0.8835,0.68867,0.66435,0.45451,1.59267,0.006832,0.006832,0.006832
98,6563.8,0.56569,0.4464,1.35558,0.85142,0.81763,0.87719,0.68635,0.65847,0.45692,1.59741,0.006799,0.006799,0.006799
99,6630.88,0.55881,0.43813,1.36301,0.82735,0.84203,0.88282,0.69198,0.66498,0.45331,1.61167,0.006766,0.006766,0.006766
100,6698.01,0.56134,0.44468,1.36474,0.82915,0.86359,0.89716,0.71888,0.6301,0.43415,1.5882,0.006733,0.006733,0.006733
101,6764.89,0.55995,0.43905,1.35455,0.86187,0.85339,0.89808,0.71152,0.64788,0.43942,1.59709,0.0067,0.0067,0.0067
102,6832.01,0.56338,0.43809,1.36964,0.84024,0.84454,0.89448,0.71046,0.63931,0.44031,1.59803,0.006667,0.006667,0.006667
103,6895.85,0.56258,0.44529,1.35631,0.83492,0.85381,0.893,0.70444,0.6442,0.44167,1.59456,0.006634,0.006634,0.006634
104,6963.9,0.55913,0.43613,1.36314,0.86379,0.83433,0.89012,0.7042,0.62576,0.43498,1.57892,0.006601,0.006601,0.006601
105,7027.58,0.55994,0.43968,1.36318,0.83575,0.86929,0.88905,0.70122,0.62704,0.43005,1.58522,0.006568,0.006568,0.006568
106,7095.59,0.55745,0.43867,1.35405,0.86482,0.83156,0.88905,0.69839,0.62518,0.43261,1.58413,0.006535,0.006535,0.006535
107,7159.28,0.55714,0.44148,1.34729,0.84949,0.8505,0.89106,0.69657,0.64647,0.45546,1.58379,0.006502,0.006502,0.006502
108,7225.45,0.55473,0.43879,1.33478,0.83214,0.86937,0.89497,0.70152,0.64981,0.44971,1.57554,0.006469,0.006469,0.006469
109,7291.98,0.55591,0.4386,1.35155,0.84584,0.84914,0.90307,0.70913,0.63745,0.44606,1.56806,0.006436,0.006436,0.006436
110,7359.23,0.55379,0.43716,1.34993,0.85164,0.83611,0.89828,0.70268,0.66557,0.45934,1.58707,0.006403,0.006403,0.006403
111,7426.03,0.55648,0.43873,1.34467,0.85997,0.83323,0.90377,0.70945,0.65479,0.45651,1.57188,0.00637,0.00637,0.00637
112,7493.33,0.56212,0.44509,1.34183,0.84668,0.85535,0.90822,0.71274,0.65258,0.45282,1.56308,0.006337,0.006337,0.006337
113,7559.49,0.55707,0.44175,1.34416,0.82254,0.85508,0.89086,0.69165,0.67531,0.47026,1.57951,0.006304,0.006304,0.006304
114,7626.94,0.55781,0.43949,1.34051,0.84022,0.82926,0.88644,0.68254,0.69295,0.4799,1.60015,0.006271,0.006271,0.006271
115,7690.97,0.55251,0.43684,1.33289,0.82145,0.83759,0.88235,0.67581,0.7067,0.48877,1.60222,0.006238,0.006238,0.006238
116,7758.23,0.55379,0.43681,1.33722,0.851,0.84385,0.89841,0.7038,0.63579,0.44646,1.55082,0.006205,0.006205,0.006205
117,7821.96,0.55509,0.43535,1.33617,0.84873,0.86397,0.90028,0.71059,0.62667,0.43384,1.54383,0.006172,0.006172,0.006172
118,7887.97,0.54922,0.42953,1.33306,0.83877,0.85134,0.8969,0.70228,0.65583,0.4471,1.56857,0.006139,0.006139,0.006139
119,7954.75,0.54957,0.43343,1.3466,0.82856,0.85031,0.89818,0.70487,0.64351,0.44656,1.55498,0.006106,0.006106,0.006106
120,8021.58,0.55998,0.44404,1.33567,0.83042,0.86924,0.90564,0.71367,0.62864,0.43517,1.53706,0.006073,0.006073,0.006073
121,8088.62,0.55648,0.43993,1.34208,0.83541,0.85536,0.90369,0.72106,0.61661,0.4314,1.52568,0.00604,0.00604,0.00604
122,8155.37,0.54869,0.43295,1.33446,0.84098,0.86042,0.90653,0.72741,0.60531,0.42491,1.51423,0.006007,0.006007,0.006007
123,8222.86,0.5529,0.43856,1.34348,0.82176,0.86741,0.90355,0.72316,0.62312,0.43042,1.52482,0.005974,0.005974,0.005974
124,8288.53,0.54526,0.43263,1.33418,0.8384,0.85749,0.90985,0.72573,0.62202,0.43674,1.52539,0.005941,0.005941,0.005941
125,8356.04,0.53882,0.42474,1.34082,0.82984,0.85111,0.90767,0.71286,0.64256,0.44518,1.54637,0.005908,0.005908,0.005908
126,8419.83,0.54264,0.42527,1.33888,0.82236,0.86824,0.90751,0.71758,0.63416,0.43613,1.54501,0.005875,0.005875,0.005875
127,8485.9,0.53826,0.4192,1.34286,0.82745,0.86409,0.91098,0.72246,0.62815,0.42907,1.54951,0.005842,0.005842,0.005842
128,8552.65,0.54217,0.42662,1.32684,0.85513,0.84483,0.91174,0.72401,0.62702,0.4302,1.54756,0.005809,0.005809,0.005809
129,8619.68,0.54254,0.42395,1.32388,0.84621,0.85225,0.91154,0.72306,0.62713,0.43147,1.54507,0.005776,0.005776,0.005776
130,8686.28,0.54324,0.4266,1.31816,0.81025,0.86551,0.89957,0.71469,0.65106,0.44357,1.56147,0.005743,0.005743,0.005743
131,8753.18,0.53558,0.42069,1.33833,0.84711,0.84566,0.90448,0.71951,0.63621,0.43238,1.5543,0.00571,0.00571,0.00571
132,8819.49,0.54374,0.42912,1.32152,0.84844,0.85259,0.90859,0.72498,0.63364,0.43331,1.54604,0.005677,0.005677,0.005677
133,8887.22,0.54062,0.42638,1.31029,0.85047,0.85673,0.90787,0.7256,0.63357,0.43505,1.54166,0.005644,0.005644,0.005644
134,8952.76,0.53512,0.42433,1.33171,0.86305,0.83462,0.90661,0.72765,0.62561,0.42988,1.53765,0.005611,0.005611,0.005611
135,9019.07,0.53438,0.41621,1.31705,0.85725,0.83912,0.90595,0.72666,0.62974,0.43036,1.5391,0.005578,0.005578,0.005578
136,9085.71,0.53767,0.42381,1.31938,0.8577,0.83628,0.90338,0.72007,0.63379,0.43054,1.53984,0.005545,0.005545,0.005545
137,9152.59,0.53199,0.41951,1.31972,0.86647,0.84001,0.90732,0.72672,0.63133,0.42899,1.53836,0.005512,0.005512,0.005512
138,9219.34,0.53198,0.41681,1.32813,0.85516,0.85339,0.91152,0.72933,0.63132,0.42671,1.53812,0.005479,0.005479,0.005479
139,9286.56,0.53362,0.4178,1.33708,0.85072,0.85863,0.90956,0.72918,0.6294,0.42606,1.5375,0.005446,0.005446,0.005446
140,9353.47,0.53071,0.41354,1.32876,0.84786,0.86507,0.91266,0.73314,0.62362,0.42377,1.53759,0.005413,0.005413,0.005413
141,9420.45,0.53253,0.41601,1.32105,0.86851,0.85485,0.91316,0.73619,0.62089,0.42186,1.5401,0.00538,0.00538,0.00538
142,9487.44,0.52656,0.41094,1.3367,0.86771,0.84694,0.91134,0.73258,0.63341,0.42776,1.55275,0.005347,0.005347,0.005347
143,9554.56,0.52958,0.41325,1.31896,0.86599,0.85416,0.9104,0.73471,0.63139,0.42572,1.54967,0.005314,0.005314,0.005314
144,9621.29,0.52644,0.41233,1.31723,0.87865,0.85823,0.91302,0.7334,0.62788,0.42278,1.54553,0.005281,0.005281,0.005281
145,9688.44,0.52651,0.41235,1.33018,0.88136,0.84896,0.91218,0.73218,0.63218,0.42303,1.5462,0.005248,0.005248,0.005248
146,9755.74,0.52813,0.41126,1.32188,0.86483,0.85659,0.91168,0.7313,0.63281,0.42405,1.54779,0.005215,0.005215,0.005215
147,9821.41,0.53018,0.41809,1.31945,0.86103,0.86433,0.91191,0.7331,0.62231,0.41914,1.54097,0.005182,0.005182,0.005182
148,9888.46,0.525,0.40994,1.32277,0.86767,0.85988,0.91046,0.73405,0.61975,0.41802,1.54325,0.005149,0.005149,0.005149
149,9955.67,0.52499,0.40835,1.31752,0.86134,0.86158,0.91003,0.73092,0.62335,0.42137,1.5468,0.005116,0.005116,0.005116
150,10020.5,0.52403,0.4083,1.31903,0.87094,0.84786,0.90913,0.73306,0.62023,0.41956,1.54582,0.005083,0.005083,0.005083
151,10088.5,0.51946,0.40487,1.31,0.85803,0.85851,0.90831,0.73213,0.62274,0.4193,1.54607,0.00505,0.00505,0.00505
152,10152.2,0.51753,0.40295,1.32084,0.8684,0.85637,0.90879,0.72836,0.62762,0.41984,1.55031,0.005017,0.005017,0.005017
153,10218.7,0.51348,0.39665,1.31294,0.86414,0.85678,0.90759,0.72536,0.63054,0.42079,1.55456,0.004984,0.004984,0.004984
154,10285.3,0.5142,0.39782,1.3228,0.85179,0.857,0.90482,0.72234,0.63784,0.42487,1.56089,0.004951,0.004951,0.004951
155,10352.5,0.5096,0.39263,1.32083,0.85242,0.86119,0.90473,0.72249,0.63447,0.42149,1.56168,0.004918,0.004918,0.004918
156,10419.3,0.507,0.39131,1.32415,0.86811,0.85257,0.90595,0.72252,0.63038,0.41795,1.55907,0.004885,0.004885,0.004885
157,10486.4,0.50921,0.39102,1.30857,0.86772,0.85299,0.90565,0.72325,0.62907,0.41806,1.56042,0.004852,0.004852,0.004852
158,10550.1,0.50987,0.39373,1.31671,0.86678,0.85346,0.9061,0.72327,0.62666,0.41699,1.55949,0.004819,0.004819,0.004819
159,10617.6,0.50712,0.39283,1.30354,0.86555,0.85419,0.90657,0.72146,0.63356,0.42017,1.56388,0.004786,0.004786,0.004786
160,10681.4,0.51458,0.40408,1.28467,0.86675,0.85519,0.90495,0.72322,0.62979,0.41899,1.55895,0.004753,0.004753,0.004753
161,10748.9,0.51198,0.39284,1.31258,0.86395,0.85609,0.90446,0.72177,0.63093,0.41834,1.56174,0.00472,0.00472,0.00472
162,10812.6,0.50625,0.3934,1.30108,0.86455,0.85436,0.90355,0.721,0.62806,0.41705,1.55861,0.004687,0.004687,0.004687
163,10880.6,0.50838,0.39268,1.31105,0.86549,0.85201,0.9022,0.71921,0.62775,0.41724,1.55883,0.004654,0.004654,0.004654
164,10944.3,0.50744,0.39111,1.3157,0.85099,0.86417,0.90392,0.7226,0.62509,0.416,1.5574,0.004621,0.004621,0.004621
165,11011.6,0.50408,0.38871,1.29541,0.85199,0.85913,0.90401,0.72051,0.62952,0.41878,1.56105,0.004588,0.004588,0.004588
166,11076.5,0.50551,0.39032,1.30007,0.84772,0.86336,0.90383,0.72217,0.6257,0.41649,1.55902,0.004555,0.004555,0.004555
167,11142.5,0.50769,0.39418,1.29561,0.85173,0.85934,0.90629,0.72347,0.62263,0.4143,1.55532,0.004522,0.004522,0.004522
168,11208.6,0.50293,0.38881,1.3024,0.85121,0.8628,0.90681,0.72555,0.61858,0.41274,1.55357,0.004489,0.004489,0.004489
169,11276.1,0.50097,0.38779,1.29947,0.85314,0.86292,0.90702,0.72642,0.61857,0.41355,1.55429,0.004456,0.004456,0.004456
170,11341.1,0.50732,0.39803,1.29038,0.86105,0.86127,0.90786,0.72738,0.61361,0.41116,1.54979,0.004423,0.004423,0.004423
171,11406.8,0.5041,0.39067,1.30718,0.85985,0.85746,0.90932,0.72778,0.61559,0.41145,1.55077,0.00439,0.00439,0.00439
172,11473.6,0.49992,0.38607,1.29927,0.84933,0.86784,0.90811,0.72637,0.62033,0.41275,1.55449,0.004357,0.004357,0.004357
173,11540.4,0.49703,0.38147,1.3087,0.85169,0.87361,0.90981,0.72713,0.61728,0.41145,1.55281,0.004324,0.004324,0.004324
174,11607.6,0.49689,0.38433,1.2981,0.854,0.87349,0.90976,0.72652,0.61677,0.41132,1.55302,0.004291,0.004291,0.004291
175,11674.2,0.49877,0.38702,1.30358,0.85313,0.87502,0.91239,0.73033,0.61104,0.40743,1.54974,0.004258,0.004258,0.004258
176,11741.2,0.49747,0.38028,1.31101,0.85488,0.8742,0.91149,0.73031,0.61014,0.40676,1.55042,0.004225,0.004225,0.004225
177,11808,0.49234,0.37559,1.31126,0.85161,0.87506,0.91199,0.73027,0.60841,0.40524,1.55064,0.004192,0.004192,0.004192
178,11873.6,0.49119,0.37458,1.2944,0.85319,0.8756,0.9129,0.73088,0.60757,0.40422,1.55086,0.004159,0.004159,0.004159
179,11941.3,0.49613,0.3862,1.29208,0.85371,0.87458,0.91268,0.72955,0.60879,0.40471,1.55131,0.004126,0.004126,0.004126
180,12005,0.49727,0.37946,1.30115,0.85674,0.87442,0.91366,0.73133,0.60657,0.403,1.55101,0.004093,0.004093,0.004093
181,12072.3,0.49007,0.37665,1.28288,0.85298,0.87323,0.91278,0.72908,0.61214,0.40558,1.55559,0.00406,0.00406,0.00406
182,12136,0.49171,0.38012,1.29692,0.85393,0.87332,0.91355,0.73074,0.61274,0.40539,1.55661,0.004027,0.004027,0.004027
183,12203.6,0.49224,0.38174,1.29376,0.85602,0.87203,0.91387,0.73077,0.61366,0.4052,1.55714,0.003994,0.003994,0.003994
184,12270.2,0.4913,0.37998,1.2853,0.85455,0.87282,0.91354,0.73078,0.61474,0.40603,1.55784,0.003961,0.003961,0.003961
185,12337.1,0.49277,0.38224,1.28394,0.85865,0.87092,0.91405,0.73196,0.61389,0.4057,1.5568,0.003928,0.003928,0.003928
186,12403.8,0.4909,0.3775,1.28675,0.85703,0.8722,0.91477,0.73274,0.61382,0.40551,1.55632,0.003895,0.003895,0.003895
187,12469.4,0.49009,0.37702,1.28446,0.85673,0.87266,0.91473,0.73298,0.61282,0.40485,1.55485,0.003862,0.003862,0.003862
188,12536.9,0.49031,0.38155,1.28716,0.85381,0.87421,0.91528,0.73367,0.61163,0.40429,1.55411,0.003829,0.003829,0.003829
189,12602,0.49194,0.38143,1.27516,0.85626,0.87332,0.91507,0.73435,0.61064,0.40358,1.55337,0.003796,0.003796,0.003796
190,12667.7,0.48566,0.37589,1.29362,0.85399,0.87496,0.9152,0.73371,0.61144,0.40387,1.55354,0.003763,0.003763,0.003763
191,12734.4,0.49255,0.38244,1.28191,0.87231,0.86162,0.91523,0.73452,0.60986,0.40321,1.55169,0.00373,0.00373,0.00373
