epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,3131.71,0.9769,0.66135,0.9611,0.8886,0.72959,0.86198,0.66632,0.88941,0.56425,0.92734,0.000459321,0.000459321,0.000459321
31,3234.34,0.97826,0.66052,0.96255,0.89631,0.69107,0.82345,0.63358,0.88993,0.5657,0.92584,0.000446436,0.000446436,0.000446436
32,3347,0.96993,0.65421,0.96132,0.85058,0.76272,0.86133,0.67801,0.88161,0.55391,0.92499,0.00043355,0.00043355,0.00043355
33,3450.18,0.95704,0.64123,0.95516,0.86468,0.75927,0.88158,0.7109,0.87514,0.56099,0.92117,0.000420665,0.000420665,0.000420665
34,3558.25,0.96363,0.64683,0.95668,0.83305,0.77998,0.8823,0.71164,0.86716,0.5537,0.92054,0.00040778,0.00040778,0.00040778
35,3683.79,0.95059,0.64014,0.95091,0.83281,0.76098,0.85614,0.67997,0.86725,0.55132,0.91606,0.000394894,0.000394894,0.000394894
36,3796.96,0.94038,0.63202,0.94994,0.91704,0.75826,0.87682,0.69066,0.86413,0.54239,0.91883,0.000382009,0.000382009,0.000382009
37,3904.22,0.939,0.63069,0.94781,0.89784,0.74205,0.87326,0.68533,0.85275,0.53798,0.91367,0.000369123,0.000369123,0.000369123
38,4008.25,0.93877,0.62734,0.94849,0.81819,0.7827,0.86369,0.67766,0.85208,0.53134,0.91764,0.000356238,0.000356238,0.000356238
39,4113.25,0.93166,0.62026,0.94768,0.83149,0.76434,0.85143,0.65463,0.85209,0.52601,0.912,0.000343352,0.000343352,0.000343352
40,4218.75,0.92622,0.61756,0.94269,0.89584,0.76872,0.88546,0.69144,0.84579,0.53172,0.90928,0.000330467,0.000330467,0.000330467
41,4322.91,0.92256,0.61637,0.94541,0.83864,0.81642,0.89434,0.69344,0.84055,0.52581,0.90871,0.000317581,0.000317581,0.000317581
42,4420.99,0.91988,0.60883,0.94116,0.83577,0.77081,0.85223,0.65328,0.83986,0.52383,0.90974,0.000304696,0.000304696,0.000304696
43,4528.56,0.91878,0.61201,0.94138,0.89637,0.7589,0.88361,0.6979,0.83535,0.51823,0.90901,0.00029181,0.00029181,0.00029181
44,4632.19,0.91198,0.6026,0.93887,0.9076,0.76345,0.88057,0.66519,0.82871,0.51665,0.90587,0.000278925,0.000278925,0.000278925
45,4730.77,0.90458,0.59914,0.94018,0.89432,0.74608,0.87765,0.66367,0.82466,0.51149,0.90482,0.000266039,0.000266039,0.000266039
46,4840.59,0.90338,0.59684,0.93721,0.84328,0.81096,0.90097,0.69746,0.82731,0.51347,0.90238,0.000253154,0.000253154,0.000253154
47,4939.05,0.90236,0.59546,0.93525,0.88266,0.80468,0.89781,0.70248,0.82052,0.50954,0.90017,0.000240268,0.000240268,0.000240268
48,5037.29,0.8891,0.58761,0.93435,0.90375,0.77182,0.89267,0.67946,0.81598,0.50582,0.89829,0.000227383,0.000227383,0.000227383
49,5141.19,0.89345,0.59071,0.93243,0.86415,0.79025,0.90081,0.70923,0.81718,0.50497,0.89912,0.000214497,0.000214497,0.000214497
50,5244.16,0.88412,0.58153,0.92935,0.92397,0.76335,0.8836,0.67868,0.81334,0.50248,0.89803,0.000201612,0.000201612,0.000201612
51,5346.56,0.86972,0.57084,0.92445,0.87526,0.7804,0.8758,0.67457,0.80995,0.49852,0.89649,0.000188727,0.000188727,0.000188727
52,5446.21,0.87628,0.57418,0.92588,0.90139,0.76515,0.88176,0.68256,0.80527,0.49777,0.89574,0.000175841,0.000175841,0.000175841
53,5556.57,0.86729,0.5691,0.92657,0.9312,0.74772,0.88257,0.68802,0.80407,0.4953,0.89593,0.000162956,0.000162956,0.000162956
54,5671.6,0.86631,0.56651,0.92612,0.90988,0.75519,0.87907,0.67831,0.80063,0.49374,0.89345,0.00015007,0.00015007,0.00015007
55,5782.5,0.79813,0.49871,0.89503,0.85233,0.82578,0.89673,0.71386,0.8085,0.49759,0.89654,0.000137185,0.000137185,0.000137185
56,5881.53,0.77998,0.48679,0.88844,0.9002,0.76552,0.87729,0.66927,0.80024,0.49177,0.89475,0.000124299,0.000124299,0.000124299
57,5983.33,0.77256,0.48069,0.88756,0.90562,0.76258,0.86761,0.65995,0.8004,0.4886,0.89599,0.000111414,0.000111414,0.000111414
58,6079.02,0.76742,0.47736,0.88495,0.91818,0.76947,0.87442,0.6546,0.79577,0.48894,0.89433,9.85283e-05,9.85283e-05,9.85283e-05
59,6173.27,0.75757,0.47322,0.8858,0.93446,0.76296,0.88855,0.67059,0.79318,0.48842,0.89294,8.56428e-05,8.56428e-05,8.56428e-05
60,6267.58,0.75364,0.46918,0.88024,0.90346,0.78363,0.89093,0.67367,0.79011,0.48645,0.89091,7.27573e-05,7.27573e-05,7.27573e-05
61,6362.59,0.74838,0.46749,0.88236,0.86512,0.78791,0.88179,0.67378,0.78608,0.48273,0.89105,5.98719e-05,5.98719e-05,5.98719e-05
62,6468.11,0.74304,0.46283,0.8805,0.92841,0.76778,0.88869,0.67352,0.78779,0.48171,0.88956,4.69864e-05,4.69864e-05,4.69864e-05
63,6571.49,0.73933,0.46034,0.8762,0.91898,0.77375,0.88189,0.67448,0.78617,0.48108,0.88988,3.41009e-05,3.41009e-05,3.41009e-05
64,6676.78,0.73958,0.45899,0.87659,0.919,0.76869,0.88296,0.67599,0.78237,0.47838,0.88774,2.12155e-05,2.12155e-05,2.12155e-05
