epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,6998.63,1.08234,0.67287,0.86409,0.87082,0.73269,0.90094,0.70992,0.98003,0.60885,0.85359,0.0005842,0.0005842,0.0005842
44,7161.48,1.07839,0.65801,0.86409,0.86589,0.72165,0.89898,0.7089,0.97251,0.60089,0.85185,0.0005743,0.0005743,0.0005743
45,7323.89,1.0738,0.66253,0.86429,0.84792,0.77604,0.90464,0.71382,0.97813,0.59953,0.85372,0.0005644,0.0005644,0.0005644
46,7490.53,1.05852,0.65595,0.8603,0.87848,0.74496,0.90942,0.71985,0.95799,0.58987,0.84984,0.0005545,0.0005545,0.0005545
47,7657.6,1.05712,0.64737,0.86044,0.84816,0.77857,0.90797,0.71103,0.96037,0.58506,0.84922,0.0005446,0.0005446,0.0005446
48,7819.27,1.05958,0.64692,0.86154,0.88487,0.74852,0.91175,0.71592,0.95651,0.58623,0.84891,0.0005347,0.0005347,0.0005347
49,7986.93,1.04512,0.64109,0.85923,0.83668,0.78585,0.9096,0.72048,0.9434,0.58144,0.84749,0.0005248,0.0005248,0.0005248
50,8148.38,1.04342,0.63542,0.85846,0.85867,0.77148,0.9098,0.72173,0.95018,0.57859,0.84764,0.0005149,0.0005149,0.0005149
51,8309.91,1.03847,0.62985,0.85594,0.85308,0.7772,0.91335,0.72502,0.94822,0.57962,0.84699,0.000505,0.000505,0.000505
52,8475.53,1.03414,0.62418,0.85644,0.86618,0.76648,0.91689,0.73265,0.93813,0.57975,0.84655,0.0004951,0.0004951,0.0004951
53,8641.17,1.02389,0.62094,0.85322,0.86217,0.79168,0.91647,0.72735,0.93259,0.56761,0.84471,0.0004852,0.0004852,0.0004852
54,8806.32,1.02132,0.61794,0.85404,0.89564,0.74032,0.91355,0.72553,0.93693,0.57042,0.84548,0.0004753,0.0004753,0.0004753
55,8967.36,1.0168,0.61522,0.85148,0.88178,0.76996,0.91799,0.73507,0.93174,0.56665,0.84392,0.0004654,0.0004654,0.0004654
56,9134.15,1.00973,0.60769,0.85082,0.92227,0.73752,0.92561,0.73833,0.92218,0.5589,0.84233,0.0004555,0.0004555,0.0004555
57,9294.93,1.00081,0.60333,0.85126,0.90888,0.76587,0.92139,0.73474,0.91532,0.55716,0.84156,0.0004456,0.0004456,0.0004456
58,9461.63,1.00347,0.6032,0.84811,0.89357,0.73314,0.92047,0.73673,0.91159,0.54958,0.84131,0.0004357,0.0004357,0.0004357
59,9622.85,0.99503,0.59873,0.84884,0.85879,0.76245,0.91586,0.71432,0.91854,0.54999,0.84148,0.0004258,0.0004258,0.0004258
60,9785.26,0.98929,0.59031,0.84783,0.86864,0.75705,0.91081,0.71281,0.90852,0.55497,0.83986,0.0004159,0.0004159,0.0004159
61,9946.87,0.99385,0.59418,0.84761,0.92374,0.74465,0.92353,0.74361,0.90045,0.54249,0.839,0.000406,0.000406,0.000406
62,10113.8,0.9818,0.58911,0.84824,0.91169,0.76275,0.92497,0.74456,0.9069,0.54372,0.84019,0.0003961,0.0003961,0.0003961
63,10276,0.97797,0.57925,0.84572,0.888,0.73815,0.91758,0.72025,0.89376,0.5376,0.83855,0.0003862,0.0003862,0.0003862
64,10443,0.97214,0.57887,0.8458,0.87007,0.75306,0.9165,0.71739,0.89569,0.53417,0.83818,0.0003763,0.0003763,0.0003763
65,10604.7,0.97156,0.57372,0.84396,0.88717,0.74785,0.91998,0.72153,0.8897,0.53477,0.83684,0.0003664,0.0003664,0.0003664
66,10772.6,0.96668,0.57506,0.84246,0.88727,0.75486,0.91795,0.72395,0.89229,0.5347,0.83714,0.0003565,0.0003565,0.0003565
67,10934.7,0.96385,0.57041,0.84414,0.87857,0.75698,0.92281,0.72789,0.88322,0.52913,0.83584,0.0003466,0.0003466,0.0003466
68,11096,0.96265,0.56864,0.84499,0.88348,0.76216,0.91886,0.72668,0.88173,0.53198,0.83621,0.0003367,0.0003367,0.0003367
69,11260.6,0.95011,0.5604,0.84151,0.90813,0.74909,0.92089,0.73344,0.87906,0.52658,0.83496,0.0003268,0.0003268,0.0003268
70,11420,0.94642,0.55829,0.84106,0.89488,0.75116,0.92475,0.72785,0.87477,0.52618,0.83459,0.0003169,0.0003169,0.0003169
71,11582.7,0.94199,0.55351,0.83862,0.89728,0.76432,0.92425,0.73173,0.87166,0.52235,0.83393,0.000307,0.000307,0.000307
72,11744.2,0.93776,0.55142,0.84074,0.90149,0.76207,0.92594,0.73347,0.86908,0.52364,0.83396,0.0002971,0.0002971,0.0002971
73,11911.7,0.93182,0.54895,0.83855,0.89138,0.76282,0.92503,0.73522,0.86787,0.51951,0.83353,0.0002872,0.0002872,0.0002872
74,12073.3,0.92855,0.5472,0.83918,0.89884,0.75753,0.92426,0.7343,0.86393,0.51588,0.83237,0.0002773,0.0002773,0.0002773
