epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
32,1147.74,1.0212,0.65968,0.88823,1,0.81279,0.90625,0.73243,1.34867,0.755,1.0029,0.00074425,0.00074425,0.00074425
33,1212.03,1.01256,0.65573,0.88601,0.83809,0.85657,0.84586,0.65006,1.35971,0.74761,0.99597,0.000736,0.000736,0.000736
34,1274.09,1.02171,0.65817,0.88786,1,0.82492,0.91231,0.73685,1.36843,0.79556,1.00831,0.00072775,0.00072775,0.00072775
35,1338.05,1.00927,0.64388,0.88462,0.83906,0.8422,0.85096,0.67841,1.18273,0.7124,0.95354,0.0007195,0.0007195,0.0007195
36,1400.12,1.00111,0.64126,0.88112,0.84083,0.83199,0.85303,0.65681,1.39038,0.84426,1.0126,0.00071125,0.00071125,0.00071125
37,1463.49,0.98796,0.63324,0.88088,0.83822,0.82935,0.84055,0.63956,1.50678,0.89878,1.04816,0.000703,0.000703,0.000703
38,1526.89,0.98364,0.62663,0.87905,0.8426,0.85419,0.8712,0.69863,1.02722,0.62873,0.91519,0.00069475,0.00069475,0.00069475
39,1589.38,0.98053,0.62351,0.87992,0.83821,0.83301,0.84442,0.65747,1.34903,0.75389,0.99982,0.0006865,0.0006865,0.0006865
40,1652.98,0.97627,0.6215,0.87595,1,0.84956,0.92461,0.74534,1.34882,0.73762,1.00047,0.00067825,0.00067825,0.00067825
41,1715.41,0.96049,0.60671,0.8739,0.83839,0.83359,0.85077,0.64856,1.46752,0.81383,1.03322,0.00067,0.00067,0.00067
42,1779.72,0.96909,0.61131,0.87481,0.82797,0.69396,0.83088,0.6447,1.01318,0.67913,0.91322,0.00066175,0.00066175,0.00066175
43,1841.77,0.96343,0.60873,0.87571,0.83906,0.84561,0.85055,0.67852,1.10335,0.68015,0.93402,0.0006535,0.0006535,0.0006535
44,1905.92,0.96039,0.59942,0.87394,0.83893,0.84907,0.86073,0.67891,1.17774,0.65192,0.94204,0.00064525,0.00064525,0.00064525
45,1968,0.94548,0.59259,0.871,0.79763,0.68927,0.79134,0.59464,1.21213,0.70461,0.95537,0.000637,0.000637,0.000637
46,2032.19,0.94458,0.59261,0.86877,0.86838,0.77689,0.86439,0.70148,0.99162,0.6181,0.90965,0.00062875,0.00062875,0.00062875
47,2094.36,0.93625,0.5865,0.86797,0.81584,0.75395,0.83537,0.63745,0.97017,0.58561,0.89946,0.0006205,0.0006205,0.0006205
48,2158.54,0.94581,0.59001,0.87132,0.85782,0.82515,0.87852,0.68877,1.12522,0.63084,0.93791,0.00061225,0.00061225,0.00061225
49,2221.87,0.92875,0.58254,0.86785,0.83175,0.71493,0.82086,0.62975,0.98977,0.64129,0.90802,0.000604,0.000604,0.000604
50,2284.93,0.9307,0.57885,0.86785,0.87724,0.79589,0.88285,0.68959,1.09538,0.60182,0.93032,0.00059575,0.00059575,0.00059575
51,2348.6,0.91788,0.57299,0.86529,0.81056,0.74898,0.85605,0.64089,1.18291,0.63619,0.95312,0.0005875,0.0005875,0.0005875
52,2411.48,0.91422,0.56947,0.86411,1,0.84335,0.92158,0.73848,1.38777,0.72707,1.00884,0.00057925,0.00057925,0.00057925
53,2474.96,0.91088,0.56726,0.86287,0.85842,0.73234,0.84063,0.65189,0.98877,0.61036,0.90477,0.000571,0.000571,0.000571
54,2537.94,0.90987,0.56782,0.86304,0.79828,0.72452,0.80733,0.5918,0.96685,0.56322,0.90009,0.00056275,0.00056275,0.00056275
55,2601.54,0.90893,0.56057,0.86219,0.87261,0.78346,0.87377,0.69399,1.1175,0.59372,0.92963,0.0005545,0.0005545,0.0005545
56,2664.05,0.90468,0.56178,0.8628,1,0.80713,0.90349,0.72568,1.46549,0.80847,1.04614,0.00054625,0.00054625,0.00054625
57,2728.01,0.89048,0.55565,0.86043,0.84188,0.86558,0.87979,0.68993,1.22712,0.64274,0.96297,0.000538,0.000538,0.000538
58,2791.53,0.88322,0.54619,0.85826,0.82521,0.74416,0.832,0.62483,1.09029,0.5931,0.93188,0.00052975,0.00052975,0.00052975
59,2854.54,0.88248,0.55136,0.85729,0.83827,0.73866,0.83768,0.63338,1.01429,0.57797,0.91243,0.0005215,0.0005215,0.0005215
60,2918.02,0.8867,0.54174,0.85682,0.80896,0.73069,0.84947,0.62185,1.31506,0.69288,0.99113,0.00051325,0.00051325,0.00051325
61,2980.48,0.87069,0.53546,0.85527,0.86416,0.75392,0.85219,0.64882,0.93807,0.55225,0.8987,0.000505,0.000505,0.000505
62,3043.74,0.87413,0.53714,0.85598,0.84734,0.72352,0.8343,0.61693,1.23829,0.63586,0.96682,0.00049675,0.00049675,0.00049675
63,3105.73,0.87653,0.54131,0.85623,0.83529,0.75539,0.83051,0.62426,1.07556,0.58684,0.93025,0.0004885,0.0004885,0.0004885
64,3168.84,0.8656,0.53169,0.85663,0.8633,0.75992,0.86494,0.6376,1.10458,0.58869,0.93612,0.00048025,0.00048025,0.00048025
65,3231.85,0.86154,0.52863,0.85469,0.82189,0.74553,0.83837,0.6001,0.98961,0.56905,0.9114,0.000472,0.000472,0.000472
66,3294.51,0.85372,0.52668,0.85244,0.85601,0.76096,0.85655,0.62157,1.25028,0.642,0.97704,0.00046375,0.00046375,0.00046375
67,3358.46,0.85989,0.52798,0.85135,0.78771,0.76057,0.82101,0.59341,1.00612,0.55322,0.91366,0.0004555,0.0004555,0.0004555
68,3420.62,0.85257,0.52242,0.85115,0.82407,0.74998,0.83981,0.59493,1.05096,0.57495,0.9229,0.00044725,0.00044725,0.00044725
69,3484.57,0.84816,0.51801,0.85228,0.84112,0.75582,0.84446,0.62942,1.15886,0.60818,0.94477,0.000439,0.000439,0.000439
70,3546.93,0.84787,0.51975,0.85161,0.81575,0.69932,0.81211,0.55552,1.08433,0.5862,0.92771,0.00043075,0.00043075,0.00043075
71,3610.74,0.84314,0.51651,0.84873,0.83761,0.72041,0.8257,0.62209,0.88708,0.5549,0.88702,0.0004225,0.0004225,0.0004225
72,3673.02,0.8394,0.51277,0.85055,0.84557,0.76865,0.85584,0.63787,1.13041,0.59232,0.94143,0.00041425,0.00041425,0.00041425
73,3737.12,0.84042,0.51462,0.84974,0.87252,0.7641,0.85884,0.65623,0.96949,0.54867,0.90435,0.000406,0.000406,0.000406
74,3799.2,0.83602,0.50982,0.84818,0.81031,0.73623,0.82556,0.59141,1.10741,0.57389,0.93486,0.00039775,0.00039775,0.00039775
75,3862.09,0.82921,0.50355,0.84851,0.847,0.76682,0.85752,0.63881,1.11906,0.58988,0.93717,0.0003895,0.0003895,0.0003895
76,3925.71,0.82369,0.50308,0.84699,0.85661,0.78091,0.87106,0.6513,1.09526,0.56831,0.93421,0.00038125,0.00038125,0.00038125
77,3987.96,0.82343,0.50281,0.84689,0.85854,0.77683,0.8667,0.63594,1.14046,0.58118,0.94248,0.000373,0.000373,0.000373
78,4051.29,0.81833,0.50153,0.84531,0.85525,0.77619,0.86809,0.64927,1.06916,0.56561,0.92365,0.00036475,0.00036475,0.00036475
79,4113.35,0.81638,0.49701,0.84378,0.85803,0.77827,0.86548,0.63505,1.19105,0.58619,0.95777,0.0003565,0.0003565,0.0003565
80,4177.45,0.80998,0.49453,0.84276,0.85494,0.78507,0.87674,0.64358,1.10589,0.56569,0.93512,0.00034825,0.00034825,0.00034825
81,4239.57,0.8049,0.4891,0.84454,0.82139,0.75878,0.85324,0.59902,1.10702,0.56779,0.93342,0.00034,0.00034,0.00034
82,4302.66,0.80461,0.48947,0.84264,0.86572,0.77045,0.86754,0.649,1.06536,0.54855,0.92423,0.00033175,0.00033175,0.00033175
83,4364.71,0.80322,0.48974,0.84389,0.83568,0.75313,0.85374,0.61477,0.95904,0.52488,0.90007,0.0003235,0.0003235,0.0003235
84,4428.77,0.80475,0.49022,0.84176,0.81066,0.7479,0.83979,0.60176,1.02334,0.5457,0.91483,0.00031525,0.00031525,0.00031525
85,4490.69,0.79799,0.48673,0.84124,0.82157,0.74359,0.84231,0.60615,1.01848,0.5573,0.91451,0.000307,0.000307,0.000307
86,4554.63,0.79259,0.48122,0.84027,0.86228,0.78029,0.87053,0.66018,0.97294,0.52956,0.90426,0.00029875,0.00029875,0.00029875
87,4616.77,0.791,0.47984,0.84047,0.81673,0.7736,0.85526,0.6075,1.04442,0.54084,0.92022,0.0002905,0.0002905,0.0002905
88,4680.64,0.78535,0.47798,0.83863,0.86183,0.77708,0.87397,0.65818,0.99951,0.53189,0.91093,0.00028225,0.00028225,0.00028225
89,4742.82,0.78362,0.4762,0.83783,0.83931,0.73838,0.84815,0.59565,1.09166,0.56556,0.9327,0.000274,0.000274,0.000274
90,4805.59,0.78072,0.47261,0.83683,0.8715,0.77321,0.87164,0.6642,0.94107,0.52604,0.89859,0.00026575,0.00026575,0.00026575
91,4869.46,0.77963,0.47515,0.83622,0.86891,0.7833,0.8768,0.66707,0.9643,0.52801,0.90285,0.0002575,0.0002575,0.0002575
92,4931.65,0.7798,0.47129,0.83754,0.86746,0.77537,0.87749,0.66296,0.9979,0.53278,0.91163,0.00024925,0.00024925,0.00024925
93,4995.45,0.77266,0.46994,0.83622,0.86342,0.78362,0.87721,0.65947,1.01179,0.53171,0.91542,0.000241,0.000241,0.000241
94,5057.66,0.7686,0.46575,0.83467,0.8653,0.78677,0.87429,0.65807,1.01933,0.53273,0.91653,0.00023275,0.00023275,0.00023275
95,5120.59,0.76665,0.46566,0.83422,0.87063,0.78236,0.87492,0.65925,0.98603,0.526,0.90888,0.0002245,0.0002245,0.0002245
96,5184.1,0.76106,0.4625,0.83488,0.87676,0.7698,0.88079,0.66444,0.99396,0.53003,0.91015,0.00021625,0.00021625,0.00021625
97,5246.62,0.76363,0.46288,0.83492,0.86795,0.78129,0.88614,0.66933,0.987,0.52569,0.90826,0.000208,0.000208,0.000208
98,5310.23,0.75377,0.46104,0.83363,0.87312,0.77283,0.87706,0.65488,1.08541,0.5492,0.93287,0.00019975,0.00019975,0.00019975
99,5372.51,0.75729,0.45824,0.83378,0.85684,0.78831,0.87525,0.65597,1.05218,0.54291,0.92443,0.0001915,0.0001915,0.0001915
100,5436.2,0.75597,0.45518,0.83434,0.86126,0.78102,0.87448,0.65467,1.06694,0.54525,0.92812,0.00018325,0.00018325,0.00018325
101,5498.65,0.74564,0.45331,0.83248,0.86647,0.7823,0.87639,0.66368,0.99931,0.52684,0.91234,0.000175,0.000175,0.000175
102,5562.62,0.74994,0.45475,0.83283,0.85792,0.79037,0.87774,0.66334,1.0268,0.53321,0.91828,0.00016675,0.00016675,0.00016675
103,5624.8,0.7445,0.45338,0.83123,0.87175,0.77965,0.87798,0.66175,1.01688,0.53154,0.91618,0.0001585,0.0001585,0.0001585
104,5688.69,0.73803,0.44685,0.83135,0.8673,0.7896,0.87896,0.66094,1.01551,0.53721,0.91598,0.00015025,0.00015025,0.00015025
105,5750.84,0.73425,0.44322,0.83138,0.86646,0.7876,0.87954,0.66475,1.00389,0.53622,0.91305,0.000142,0.000142,0.000142
106,5814.64,0.73865,0.44613,0.83148,0.87682,0.78235,0.87998,0.66382,1.01938,0.53509,0.91749,0.00013375,0.00013375,0.00013375
107,5876.7,0.73179,0.43974,0.8311,0.86695,0.79542,0.88235,0.6627,1.02325,0.53352,0.91839,0.0001255,0.0001255,0.0001255
108,5940.85,0.73169,0.44422,0.83006,0.87208,0.79304,0.88676,0.66412,1.02775,0.53004,0.91924,0.00011725,0.00011725,0.00011725
109,6002.85,0.73008,0.44238,0.82811,0.87499,0.79314,0.88738,0.66251,1.03245,0.53084,0.92064,0.000109,0.000109,0.000109
110,6066.81,0.73023,0.44118,0.82989,0.85857,0.76414,0.87032,0.61614,1.03583,0.53351,0.92102,0.00010075,0.00010075,0.00010075
111,6132.44,0.69419,0.3979,0.82863,0.81645,0.7013,0.78944,0.58152,0.86423,0.6349,0.88864,9.25e-05,9.25e-05,9.25e-05
112,6195.29,0.66621,0.38153,0.82319,0.83497,0.70091,0.80657,0.5923,0.85913,0.58352,0.88742,8.425e-05,8.425e-05,8.425e-05
113,6256.72,0.65363,0.37505,0.8201,0.84103,0.73173,0.83879,0.59607,0.91332,0.53885,0.89692,7.6e-05,7.6e-05,7.6e-05
114,6318.96,0.65268,0.37413,0.82215,0.83742,0.7477,0.851,0.60349,0.90921,0.5164,0.89513,6.775e-05,6.775e-05,6.775e-05
115,6381.02,0.64389,0.37012,0.82023,0.82151,0.76315,0.85858,0.60544,0.91979,0.50586,0.89673,5.95e-05,5.95e-05,5.95e-05
116,6443.05,0.64271,0.37024,0.82044,0.82419,0.77107,0.86594,0.61235,0.89765,0.49651,0.89208,5.125e-05,5.125e-05,5.125e-05
117,6505.3,0.63864,0.36735,0.81954,0.81571,0.78133,0.87023,0.60981,0.919,0.49929,0.89649,4.3e-05,4.3e-05,4.3e-05
118,6567.41,0.63707,0.36849,0.81751,0.8209,0.78575,0.87226,0.61249,0.9129,0.49485,0.89525,3.475e-05,3.475e-05,3.475e-05
119,6629.67,0.63149,0.36507,0.81836,0.81694,0.78238,0.86888,0.61145,0.92084,0.49678,0.89726,2.65e-05,2.65e-05,2.65e-05
120,6691.8,0.6326,0.36416,0.81847,0.8174,0.78125,0.86742,0.60899,0.93136,0.49876,0.89966,1.825e-05,1.825e-05,1.825e-05
