epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
41,10626.7,0.81578,0.54282,0.94814,0.93169,0.87923,0.95563,0.77658,0.76188,0.48473,0.91816,0.006832,0.006832,0.006832
42,10887.3,0.80812,0.53761,0.94355,0.93181,0.87113,0.94847,0.77331,0.75793,0.47991,0.91514,0.0067528,0.0067528,0.0067528
43,11141.7,0.81121,0.5395,0.94615,0.94431,0.87099,0.95794,0.79996,0.75719,0.48163,0.91293,0.0066736,0.0066736,0.0066736
44,11375.3,0.80225,0.53602,0.94317,0.93037,0.8923,0.9562,0.79418,0.75297,0.47861,0.91374,0.0065944,0.0065944,0.0065944
45,11616.2,0.79868,0.52835,0.94018,0.92156,0.8958,0.95956,0.79872,0.7522,0.47345,0.91274,0.0065152,0.0065152,0.0065152
46,11862.4,0.79728,0.52866,0.94116,0.9138,0.89546,0.95479,0.77892,0.74935,0.47156,0.91055,0.006436,0.006436,0.006436
47,12111.6,0.79258,0.52517,0.93987,0.92298,0.8925,0.95609,0.77671,0.74755,0.4656,0.90832,0.0063568,0.0063568,0.0063568
48,12374.2,0.78627,0.52052,0.93595,0.93438,0.89146,0.96002,0.80462,0.74233,0.46469,0.90691,0.0062776,0.0062776,0.0062776
49,12626.8,0.78221,0.51528,0.93237,0.93373,0.88807,0.95823,0.78654,0.73715,0.46426,0.90687,0.0061984,0.0061984,0.0061984
50,12890.4,0.78004,0.51496,0.93371,0.93836,0.89007,0.95799,0.7856,0.73386,0.46257,0.90661,0.0061192,0.0061192,0.0061192
51,13132.3,0.77768,0.51422,0.9318,0.93103,0.90097,0.95993,0.80584,0.73111,0.45798,0.90558,0.00604,0.00604,0.00604
52,13370.8,0.77606,0.51067,0.9314,0.94006,0.90868,0.96569,0.80958,0.73211,0.46042,0.90509,0.0059608,0.0059608,0.0059608
53,13619.2,0.77006,0.50774,0.93002,0.92727,0.90617,0.9607,0.7874,0.72439,0.4546,0.90003,0.0058816,0.0058816,0.0058816
54,13881.5,0.7643,0.50317,0.92617,0.92246,0.89615,0.95722,0.77987,0.72353,0.44925,0.89928,0.0058024,0.0058024,0.0058024
55,14126.8,0.76386,0.50241,0.92571,0.92636,0.91173,0.96259,0.804,0.71531,0.44832,0.89735,0.0057232,0.0057232,0.0057232
56,14388.5,0.75591,0.49762,0.92628,0.92903,0.904,0.96102,0.79054,0.71835,0.44524,0.90031,0.005644,0.005644,0.005644
57,14626.8,0.7582,0.49738,0.92636,0.93785,0.90475,0.96571,0.79626,0.71196,0.44324,0.89577,0.0055648,0.0055648,0.0055648
58,14868.6,0.75678,0.49407,0.9219,0.93609,0.88699,0.96177,0.7909,0.71546,0.44037,0.89703,0.0054856,0.0054856,0.0054856
59,15114,0.75208,0.49251,0.92195,0.93775,0.89713,0.96174,0.79239,0.71097,0.43898,0.89473,0.0054064,0.0054064,0.0054064
60,15356.8,0.7499,0.49065,0.92258,0.92717,0.91058,0.96311,0.79363,0.708,0.437,0.8947,0.0053272,0.0053272,0.0053272
61,15591.7,0.74469,0.48751,0.92157,0.9318,0.90887,0.96429,0.79865,0.70627,0.43418,0.89367,0.005248,0.005248,0.005248
62,15831,0.74625,0.48713,0.92041,0.94248,0.90626,0.96627,0.80278,0.70333,0.43408,0.89065,0.0051688,0.0051688,0.0051688
63,16047,0.73716,0.48229,0.91773,0.92062,0.91505,0.96571,0.79438,0.70141,0.4321,0.89209,0.0050896,0.0050896,0.0050896
64,16268.7,0.74296,0.48538,0.92035,0.93141,0.90956,0.96199,0.79813,0.70148,0.43383,0.89407,0.0050104,0.0050104,0.0050104
65,16501.6,0.72999,0.47581,0.91529,0.9424,0.90138,0.96279,0.79999,0.69605,0.42593,0.89033,0.0049312,0.0049312,0.0049312
66,16753.6,0.73519,0.47759,0.91683,0.95805,0.89457,0.9668,0.80176,0.68904,0.42482,0.88773,0.004852,0.004852,0.004852
67,16981.5,0.72699,0.47501,0.91081,0.93282,0.91588,0.96706,0.80355,0.69348,0.4278,0.88963,0.0047728,0.0047728,0.0047728
68,17219.1,0.72525,0.47233,0.91153,0.93466,0.92237,0.9691,0.80657,0.69212,0.42493,0.88876,0.0046936,0.0046936,0.0046936
69,17459.4,0.72253,0.47109,0.9108,0.94036,0.91021,0.96914,0.80771,0.68793,0.42153,0.88657,0.0046144,0.0046144,0.0046144
70,17708.1,0.72429,0.4719,0.91038,0.9509,0.90643,0.96923,0.80913,0.68433,0.41762,0.88561,0.0045352,0.0045352,0.0045352
71,17936.9,0.71816,0.46671,0.90994,0.95281,0.90614,0.97053,0.81093,0.68599,0.41781,0.88596,0.004456,0.004456,0.004456
72,18178.7,0.71427,0.46448,0.90978,0.94285,0.9196,0.96837,0.8084,0.68526,0.41735,0.88493,0.0043768,0.0043768,0.0043768
73,18428.6,0.70813,0.46058,0.90477,0.94045,0.91718,0.96783,0.80436,0.68881,0.41904,0.88893,0.0042976,0.0042976,0.0042976
74,18683,0.70959,0.46024,0.90641,0.94523,0.92862,0.96846,0.80808,0.68145,0.41181,0.88498,0.0042184,0.0042184,0.0042184
75,18912.8,0.70229,0.45405,0.90548,0.9497,0.91675,0.96877,0.81262,0.67829,0.4111,0.88257,0.0041392,0.0041392,0.0041392
76,19145.4,0.69961,0.45427,0.90181,0.94689,0.90101,0.96667,0.81157,0.67397,0.40968,0.88016,0.00406,0.00406,0.00406
77,19396,0.70019,0.45416,0.903,0.94076,0.91717,0.96778,0.81324,0.67257,0.41021,0.88104,0.0039808,0.0039808,0.0039808
78,19621.7,0.69716,0.45025,0.89979,0.95173,0.90951,0.96925,0.81537,0.67409,0.40942,0.88211,0.0039016,0.0039016,0.0039016
79,19868.9,0.69613,0.44999,0.90297,0.95605,0.90863,0.96753,0.81225,0.67084,0.40764,0.88105,0.0038224,0.0038224,0.0038224
80,20114,0.6927,0.44922,0.90017,0.94581,0.92102,0.96931,0.81017,0.66957,0.40373,0.87983,0.0037432,0.0037432,0.0037432
81,20346.8,0.68391,0.4423,0.89672,0.93793,0.92287,0.96862,0.81311,0.66884,0.40301,0.88052,0.003664,0.003664,0.003664
82,20569.1,0.68711,0.4438,0.89913,0.95047,0.90919,0.96819,0.81527,0.66761,0.40316,0.87906,0.0035848,0.0035848,0.0035848
83,20798.1,0.68723,0.44365,0.89823,0.94187,0.91971,0.97218,0.81742,0.66892,0.40322,0.88057,0.0035056,0.0035056,0.0035056
84,21052.4,0.68558,0.44566,0.89642,0.94356,0.91354,0.9712,0.81712,0.66588,0.40136,0.87977,0.0034264,0.0034264,0.0034264
85,21275.2,0.68025,0.43928,0.89732,0.95145,0.90903,0.97024,0.81281,0.66732,0.39893,0.87824,0.0033472,0.0033472,0.0033472
86,21506,0.675,0.43572,0.8951,0.94474,0.91064,0.97106,0.81713,0.66386,0.39987,0.87782,0.003268,0.003268,0.003268
87,21739.5,0.67451,0.43457,0.89385,0.93472,0.92263,0.97168,0.81828,0.66393,0.40164,0.87707,0.0031888,0.0031888,0.0031888
88,21966.2,0.67532,0.43583,0.89311,0.9346,0.92914,0.97092,0.82074,0.66277,0.39731,0.87652,0.0031096,0.0031096,0.0031096
89,22210.5,0.66695,0.42992,0.89095,0.93508,0.92431,0.9715,0.81801,0.66064,0.39532,0.8753,0.0030304,0.0030304,0.0030304
90,22451.4,0.66573,0.42924,0.89109,0.94232,0.92075,0.97098,0.82048,0.65882,0.39518,0.87446,0.0029512,0.0029512,0.0029512
91,22671.5,0.66728,0.42994,0.88983,0.94226,0.91855,0.97226,0.82136,0.65756,0.39467,0.87459,0.002872,0.002872,0.002872
92,22910.9,0.66255,0.42498,0.88914,0.94305,0.92428,0.97207,0.82229,0.65577,0.39295,0.874,0.0027928,0.0027928,0.0027928
93,23151.8,0.66474,0.42713,0.89138,0.94579,0.91932,0.97124,0.82154,0.65224,0.39057,0.87282,0.0027136,0.0027136,0.0027136
94,23377.5,0.65927,0.4237,0.88854,0.94234,0.92653,0.9709,0.82252,0.65235,0.39041,0.87358,0.0026344,0.0026344,0.0026344
95,23600.1,0.65354,0.41798,0.88631,0.94384,0.92293,0.97022,0.82296,0.65196,0.39077,0.87389,0.0025552,0.0025552,0.0025552
96,23816.4,0.65778,0.42381,0.88935,0.94659,0.92072,0.97296,0.82465,0.65029,0.38851,0.87309,0.002476,0.002476,0.002476
97,24061.9,0.6497,0.4175,0.88559,0.95802,0.91366,0.97123,0.82609,0.64799,0.38877,0.87252,0.0023968,0.0023968,0.0023968
98,24302.7,0.64746,0.41667,0.88275,0.94626,0.92396,0.97224,0.82696,0.64689,0.38812,0.8712,0.0023176,0.0023176,0.0023176
99,24536,0.64507,0.41492,0.88513,0.95193,0.92043,0.97214,0.82618,0.64413,0.38638,0.87031,0.0022384,0.0022384,0.0022384
100,24776.4,0.64426,0.41501,0.88309,0.94798,0.92693,0.97135,0.82717,0.64504,0.3855,0.87058,0.0021592,0.0021592,0.0021592
101,25014.7,0.64345,0.41472,0.88403,0.94878,0.92792,0.97076,0.82873,0.64428,0.38688,0.87055,0.00208,0.00208,0.00208
102,25261.4,0.63762,0.4093,0.8824,0.95075,0.93009,0.97116,0.82992,0.64545,0.38526,0.87061,0.0020008,0.0020008,0.0020008
103,25504.4,0.63574,0.40921,0.8799,0.95746,0.91913,0.97028,0.8296,0.64417,0.38419,0.86984,0.0019216,0.0019216,0.0019216
104,25753.2,0.63345,0.40736,0.87963,0.95249,0.92386,0.9696,0.82768,0.64293,0.38467,0.86989,0.0018424,0.0018424,0.0018424
105,25990.2,0.62761,0.40675,0.87877,0.94928,0.92958,0.97021,0.83025,0.64183,0.38415,0.86921,0.0017632,0.0017632,0.0017632
106,26222.3,0.62645,0.40167,0.87494,0.9459,0.93517,0.97129,0.83051,0.64232,0.38298,0.86953,0.001684,0.001684,0.001684
107,26469,0.62551,0.40207,0.87659,0.94824,0.93177,0.97179,0.83095,0.64082,0.38289,0.86889,0.0016048,0.0016048,0.0016048
108,26722.8,0.6216,0.39935,0.87851,0.9484,0.93364,0.97254,0.82938,0.64049,0.38315,0.86878,0.0015256,0.0015256,0.0015256
109,26981.9,0.62331,0.4017,0.8768,0.95246,0.93325,0.97258,0.82666,0.64008,0.38081,0.86851,0.0014464,0.0014464,0.0014464
110,27245.3,0.61497,0.39279,0.87434,0.95329,0.92982,0.97256,0.82912,0.64017,0.37951,0.86787,0.0013672,0.0013672,0.0013672
111,27515.1,0.61455,0.39457,0.87251,0.9529,0.93148,0.97252,0.82972,0.63916,0.38004,0.86745,0.001288,0.001288,0.001288
112,27785.5,0.61047,0.3919,0.87328,0.96512,0.92009,0.97171,0.83075,0.63892,0.37939,0.86738,0.0012088,0.0012088,0.0012088
113,28049.3,0.61183,0.39244,0.87269,0.96226,0.92101,0.97164,0.83151,0.63859,0.37985,0.86746,0.0011296,0.0011296,0.0011296
114,28321.5,0.6072,0.38896,0.87193,0.95221,0.93113,0.97231,0.83025,0.63891,0.37858,0.86752,0.0010504,0.0010504,0.0010504
115,28592.1,0.60587,0.38928,0.87209,0.95185,0.93437,0.97197,0.82785,0.63871,0.37724,0.86797,0.0009712,0.0009712,0.0009712
116,28806.5,0.58504,0.3645,0.86006,0.95795,0.91326,0.95653,0.78893,0.64065,0.37718,0.86851,0.000892,0.000892,0.000892
117,29011.4,0.56751,0.35475,0.85391,0.94886,0.92154,0.95584,0.78915,0.64018,0.37644,0.86856,0.0008128,0.0008128,0.0008128
118,29232.6,0.56222,0.35104,0.85263,0.95115,0.92095,0.95595,0.79013,0.64031,0.37622,0.86862,0.0007336,0.0007336,0.0007336
119,29454.1,0.55654,0.35055,0.85337,0.95062,0.91953,0.95592,0.79192,0.63938,0.37662,0.86834,0.0006544,0.0006544,0.0006544
120,29680.1,0.55197,0.34643,0.84905,0.95948,0.91038,0.95675,0.79284,0.63816,0.37615,0.868,0.0005752,0.0005752,0.0005752
121,29924.2,0.55068,0.34405,0.84934,0.95589,0.91381,0.95595,0.79261,0.63712,0.37564,0.86723,0.000496,0.000496,0.000496
122,30169.6,0.54927,0.34334,0.84848,0.95011,0.918,0.95648,0.7947,0.63648,0.37544,0.86699,0.0004168,0.0004168,0.0004168
123,30406.9,0.54436,0.34134,0.84756,0.94987,0.9203,0.95635,0.79466,0.63574,0.37588,0.8664,0.0003376,0.0003376,0.0003376
124,30655.3,0.54029,0.33875,0.84682,0.95225,0.91996,0.95663,0.7947,0.63567,0.37601,0.86646,0.0002584,0.0002584,0.0002584
125,30906.6,0.53828,0.33756,0.84775,0.95531,0.91563,0.95709,0.79564,0.63542,0.37638,0.86643,0.0001792,0.0001792,0.0001792
